"id","loss"
1040,1328.85510509794
1042,1309.45476855969
1057,7113.87602631615
1058,2169.50484686134
1063,956.017609616579
1066,4756.87418668925
1071,4432.30215811033
1073,4294.22361531328
1074,2859.31884593781
1077,2977.74673415454
1080,9427.18469898542
1088,867.024348129703
1096,795.081734183204
1097,11892.538578297
1105,6067.41482384159
1115,1958.68431136122
1116,3205.11743207179
1122,2401.44903699888
1130,4956.38871809564
1133,987.250930326354
1137,1678.75195168734
1140,2061.34450364111
1143,7784.49766422872
1149,4827.53963189781
1150,997.515307690741
1153,740.834218981793
1157,824.914001389288
1180,611.341059048963
1183,880.768732691396
1188,1610.60651634816
1193,1138.25009111626
1200,754.01340156933
1209,3743.58777764061
1214,1989.74574539743
1219,2076.19586676879
1223,5715.59050606674
1227,790.337248189603
1228,1499.53241840374
1229,4310.90570960445
1233,930.223768712219
1238,7682.77278761368
1239,1982.44053982005
1241,3136.59844728002
1243,1640.46604723472
1244,1172.07191724819
1245,2921.26846852826
1277,4487.06718502041
1279,3354.11497350373
1292,11713.0340060555
1293,1402.24396565104
1299,10406.1657791419
1304,3118.13667169356
1313,3705.30458059519
1328,2302.32716593879
1330,992.500861568406
1334,1415.08620494632
1335,1432.10197100913
1336,5984.92304487
1341,988.623444805647
1344,1136.46580128968
1351,754.290026362396
1352,2816.00165765351
1354,1517.91619537589
1368,4140.9304858247
1373,1521.36834931382
1375,620.675931443457
1381,1567.54759917906
1384,5467.16151606192
1385,4245.58517051734
1388,5625.27757303228
1401,4938.4660892501
1402,2566.96704203623
1404,1583.38244455178
1406,1510.26588414466
1409,1149.10374561245
1422,1497.04711911682
1429,3103.1144611739
1433,5239.90935652202
1438,1068.40373614876
1444,1182.37501314773
1446,1044.87337016811
1450,1192.3378092466
1451,709.531932340231
1454,1738.56371598239
1458,2025.03966557795
1461,3954.88814663536
1464,6172.89130960269
1465,1009.1021783603
1478,1978.91032766532
1479,1679.71435038811
1480,2689.80570736363
1484,2255.23047092975
1486,865.197298225484
1488,821.015607366213
1489,3719.89038634543
1491,964.238009051714
1507,2117.26018471668
1515,2005.15921732067
1519,2999.68439374833
1528,1710.84203912899
1529,985.296012328476
1530,3084.71891712412
1532,1226.16313694536
1541,1703.22628696159
1542,3456.88394991068
1547,1441.5569351032
1549,1091.17403736112
1553,2021.24565081766
1554,2818.10207552847
1555,1329.23715664614
1559,1470.85236325855
1565,1443.48599408523
1568,1044.35348350941
1576,3705.98992824092
1579,991.704478769833
1592,843.256478375696
1596,3181.22305955361
1605,879.801337309395
1607,1561.97012458479
1612,2119.63263342794
1617,3068.24554948409
1619,2461.97766296972
1620,8736.79105981566
1624,2580.09437587896
1627,1250.96826501322
1633,1601.79064988131
1636,1221.09967208827
1639,1068.08443031284
1640,4537.90482070384
1644,1263.72896219195
1646,1438.46092993257
1647,2265.0339079247
1654,1409.41184382938
1655,3093.03067857539
1664,6822.55962150865
1665,2051.04338122785
1667,4186.99284014893
1669,1192.2827051095
1678,2260.0422593417
1682,2044.51276153269
1689,1014.28833559789
1690,2517.35677571434
1693,4695.70601856013
1695,893.718647174022
1705,2243.69187849695
1706,2538.9879270104
1708,1843.76224587971
1716,1908.23506592706
1720,8864.71307033083
1722,1617.84818361044
1749,4038.99822449439
1750,1403.95090736891
1751,5738.69816383433
1760,2851.393274664
1763,4383.05217147564
1770,1329.27945066279
1777,2003.15701580007
1785,6387.3773617666
1791,1143.81268998363
1794,4822.88140562287
1800,1187.6683515762
1816,1381.13787310595
1817,1050.17957561323
1821,3531.59226226252
1836,1487.43104984538
1838,1400.22824968672
1851,1944.34198309207
1852,2789.3961536076
1854,2392.03607347067
1856,704.360090737728
1865,761.053951213892
1872,1094.32337984357
1878,783.313772831965
1880,983.918871988282
1881,1441.1178680843
1882,1712.55578887991
1886,852.715589091273
1892,1573.00576337184
1894,2375.33517607424
1898,2678.91828363534
1899,2632.1894030458
1902,1305.07919876204
1903,3852.43653644152
1906,1254.32497085914
1910,2386.57633198022
1911,1811.3092492048
1914,3387.04614857368
1929,2977.73764256121
1932,1379.49286685883
1952,932.525735571051
1959,1444.9591796407
1960,1842.22304975522
1976,4335.25994233234
1980,2800.75575251745
1981,2028.52347067876
1987,2386.00164275256
1994,1663.97672806399
2000,906.3731014319
2008,2138.22039677564
2011,2181.09958128326
2012,5221.44589075563
2019,1789.38830331861
2022,3555.36520873821
2024,8145.18434351605
2028,921.915015356567
2030,3420.7175022976
2031,6665.76606703424
2047,1728.46998200945
2049,573.692160056785
2050,1436.77033357719
2051,4669.4951452684
2056,1593.07926741638
2057,970.327240043748
2059,2174.0886296239
2069,3568.58586760385
2085,1944.51479288238
2089,934.594859608966
2090,1465.81828945987
2101,3276.81365256065
2114,2737.67571297505
2115,1427.14740452778
2118,1385.32629935811
2119,2438.75938450963
2125,1532.83536645288
2128,3498.21921471458
2129,1552.89116356866
2132,1848.92896446911
2133,2177.98155429015
2135,758.22603465629
2136,1757.82858689647
2143,1204.26946309961
2144,1094.63756334425
2145,2394.08490016665
2152,2366.75095003639
2160,3414.49022515066
2166,1555.3954666394
2169,1235.31042498873
2170,1582.91819586149
2172,1623.12521211738
2181,1666.9557420284
2183,1786.01788929191
2185,2805.99731599273
2188,2457.74147547193
2189,1980.46312490241
2194,5021.27698413801
2202,1491.6090238053
2208,2778.48430167491
2227,1775.86266816595
2230,5427.03974831676
2235,2159.06195976505
2236,1782.17014347489
2244,7101.80520163042
2248,1385.40869923059
2252,1281.91963699816
2254,1696.25112654941
2260,4870.80936568156
2263,2010.5716196798
2274,1404.89344661509
2277,937.648674757174
2279,6126.76548731686
2280,13063.3604371325
2283,2870.22084968194
2284,750.128675724593
2288,3013.02563629781
2292,1999.58175636209
2295,5541.28552419036
2296,1370.1400486897
2299,2346.34890359331
2315,4771.38912582037
2318,1553.77738177768
2329,10217.1650766222
2337,1532.2479807421
2340,1123.83072082672
2342,1622.81749390838
2347,2485.20304805997
2349,4339.07201030833
2354,1244.34763703383
2361,2228.29297367132
2370,1775.05822328196
2378,3090.62281209638
2382,3628.8306127962
2387,1376.7056210702
2389,2126.43174068645
2394,1274.17263252779
2396,2380.354047489
2400,2750.81925200084
2407,2460.67818646979
2414,1092.70305914994
2415,1840.36003184432
2421,2195.90329714354
2427,1538.70277865697
2428,2388.23328604924
2430,2577.76750474798
2435,2440.07459232281
2445,5623.84445160513
2446,1641.35000526295
2447,1231.05492897666
2449,2049.90481188928
2451,1780.90401703427
2458,12877.6708184482
2462,11650.3835014741
2463,3038.04968535113
2467,2040.13002129388
2471,6485.39202302829
2475,2494.53031232054
2478,2904.87152082862
2483,4404.38278577059
2485,1100.79770566732
2487,1195.52227843887
2494,654.580197739537
2497,1963.60501396455
2499,1616.25480483592
2503,1331.41170862993
2513,2912.60351475838
2515,1998.22182845327
2522,1513.41750067388
2523,1388.55215976599
2528,2635.48246782962
2532,4612.06161886589
2536,1136.61365762862
2538,1407.72208900896
2539,957.584721398938
2540,2231.29146947487
2545,5054.0692774797
2548,1045.81755503916
2549,880.984170749926
2553,2459.71921439922
2563,1886.59156143187
2566,2217.79389623484
2574,1442.93829640814
2575,2889.00256490839
2584,2785.4986512169
2588,2360.6703746386
2589,921.189294845432
2592,1489.6500674034
2596,1416.22948695131
2598,1681.85328400882
2602,995.556600351994
2603,1737.92137887085
2607,2585.6318304353
2609,1506.9678499867
2611,4944.81605753445
2627,1523.65172085595
2628,1892.09498969127
2630,3030.29872034558
2633,2162.28358815942
2636,6051.30941071422
2640,1081.68940431384
2641,1251.78629246095
2657,5217.80205877942
2659,1002.74811245218
2662,988.200702249312
2663,1814.56023362903
2667,1998.71768006028
2670,897.731830840474
2682,2279.01387944835
2694,2788.00523305247
2699,6848.0015111127
2700,3142.74222919531
2703,4886.88514843127
2708,2203.75796038715
2714,988.666520852918
2725,636.147128240013
2726,1332.45703009328
2727,1249.28590779472
2732,1999.64468780116
2733,5318.02402299732
2736,5356.80672666206
2745,2208.60898705621
2760,1368.53565374839
2764,1884.50218802578
2765,5618.85904897122
2766,540.53419218507
2775,2210.13699550338
2783,1724.26296461581
2784,1092.15826855302
2786,2196.37060710024
2801,1216.46275603003
2803,1869.94095960379
2813,5423.87984790518
2815,6510.52108393938
2816,1525.89614920663
2818,3064.85929787566
2819,2260.08918137159
2822,1318.41569421613
2825,1691.01399454823
2826,1295.54503419573
2830,1425.72117864116
2834,1414.17308529258
2835,4800.06500342436
2856,2716.80693490367
2873,6476.64393383515
2886,4703.42981167236
2892,3167.15773203942
2896,945.599147509646
2897,990.667875492592
2899,1956.6039871254
2901,997.694621330455
2909,5351.49928029099
2914,3423.66409709068
2915,1034.10243634701
2916,2179.62288819326
2919,824.428331718951
2926,2500.53339457896
2927,1802.10128958858
2933,1619.62949907136
2934,2898.61819592927
2941,1696.11550095005
2942,1653.66755404839
2946,2572.67930370194
2949,1692.35079473829
2952,1523.8440564642
2957,9852.87878610257
2962,1743.61554876965
2963,997.01576958806
2965,1932.65301833503
2966,6384.52585459554
2971,2540.11136139236
2975,670.826738990977
2979,1171.26284260802
2985,8506.15018878255
2995,2280.34644832149
2996,1385.66272945772
3001,3054.89850926268
3007,2360.71677392479
3008,883.191531122972
3014,4099.3967923233
3017,10791.4973113562
3021,1538.0578755317
3025,2529.4325840654
3026,920.819395572586
3034,2054.61305409895
3035,2396.24676275237
3044,2925.23293665169
3046,3099.19177335716
3047,5517.53359044767
3057,3063.06323769119
3059,6940.49954572113
3063,3632.16584520867
3065,1376.26059944321
3067,2383.38509252116
3069,1348.8991329422
3076,3125.39745878215
3086,1271.57404647273
3088,2356.82582081555
3090,1972.44394582428
3096,2951.69453170857
3100,1174.42729140123
3102,2029.69268436907
3103,2153.76070169251
3107,1047.12634476041
3118,1257.67971109693
3120,4422.36856445751
3123,1739.60854595894
3128,1221.71848582642
3132,1585.84855807136
3140,1665.90289234289
3152,2424.99733372594
3165,3598.80254899325
3183,1371.79405132088
3190,1032.63332366468
3197,1926.32695667352
3201,1419.03101569329
3203,1676.72034744133
3214,2419.16840701602
3219,2122.38731842548
3220,1311.13563319658
3221,4185.45348572217
3229,1516.18944209833
3234,1142.06449917749
3235,3265.71040118769
3240,1728.61895747901
3241,1536.21235519126
3249,1873.7444951893
3254,870.22438131545
3264,4674.25283433346
3266,1849.7419942812
3270,853.315618851966
3282,2067.80946812929
3285,1774.46687326487
3289,1202.22128855964
3291,1573.61458109772
3295,1853.58870915916
3299,834.530851695552
3302,1431.15978611312
3303,6192.7170317915
3308,3226.16348230801
3309,4047.77980148248
3324,2397.48256773313
3327,5608.90658285898
3330,3686.81221928544
3335,1318.24121131899
3339,1805.95520357651
3340,2577.16225465404
3343,1672.58693463942
3350,2895.55234829407
3353,1625.45738656512
3356,6992.59226229124
3361,3811.77650507191
3368,1159.08919589093
3376,1283.08957842274
3381,1159.69786445836
3383,2568.87026056208
3397,2571.60595289758
3403,2396.55008726743
3405,1680.74270792689
3410,1536.040162493
3412,2128.37387682107
3416,2851.65809937613
3417,1694.04615420554
3423,2859.73025432492
3427,7520.16131113223
3435,3353.72520603822
3439,1188.30570713545
3441,2288.14097643266
3450,1447.84115169847
3453,845.504945388486
3454,1241.39330485492
3458,8560.46165918336
3459,1619.40131696931
3467,3427.71309392457
3469,5552.75680648693
3477,1204.75903176439
3478,8777.10073345598
3482,887.2713281594
3484,4949.75434385296
3506,2580.4496733975
3515,7220.0392133957
3522,3672.51937639528
3523,1515.60851698473
3526,1288.28733475495
3532,1463.3013911864
3534,1882.98197144606
3537,978.158288260821
3539,986.163335841005
3542,4502.55870690737
3545,1422.07174321673
3552,1593.20666795868
3554,1331.49130620525
3573,1987.99748882673
3576,1175.64749118516
3577,2759.56298995037
3580,1539.68053654496
3583,1061.99796587629
3584,1502.14878130598
3609,1130.14816351454
3613,5340.45045058097
3623,2303.44305908408
3624,3624.71763098068
3638,8063.45456427226
3642,1873.56453440369
3643,2600.83296161505
3647,1370.15801761937
3653,1753.27808413312
3654,4173.17476192018
3656,1474.7329272661
3658,805.258606016407
3659,3846.62046886352
3663,6292.53934904858
3664,3071.42939480889
3666,922.018804486001
3681,1379.52751263974
3689,2738.50650064077
3694,3007.85440214781
3695,1388.1833094951
3699,1530.25186322291
3701,2343.42680291708
3704,3359.20620831681
3721,1171.90640074924
3726,4082.70038105183
3727,2589.26708108999
3729,2739.68653872877
3731,3849.70897329217
3738,1412.82206182188
3740,2542.60546362734
3744,1884.4813148002
3757,1017.08879491683
3758,913.428401713548
3778,1641.01638632999
3781,3750.80024638182
3790,5873.1675788645
3796,1395.5925913367
3798,7546.79319930316
3804,1319.61227461302
3813,1082.5709959561
3814,978.29424920057
3815,2763.73328638427
3818,2149.01006059877
3823,2917.92745349896
3826,8534.1590842426
3831,1510.00738437353
3834,4373.9133382158
3835,2641.96489819723
3849,2265.98853357236
3850,2823.89874736049
3855,2304.08775880702
3864,2381.17362980926
3867,2222.26318022792
3871,1216.99238592939
3879,1781.34140059562
3880,2505.13445104712
3882,3687.67228112012
3884,9615.9498548752
3893,1929.55161075177
3895,1584.10031226144
3901,2880.77385548927
3903,1046.77969673184
3913,1615.02801546619
3921,2412.81912868912
3929,2352.28350255557
3947,808.597501465934
3962,1736.92456064392
3963,965.019369918566
3966,1969.2008879214
3975,1644.96222278653
3976,6312.88635628724
3977,3187.91100645542
3978,1071.47268094089
3979,851.059375450632
3983,1838.25280422578
3985,785.913864842465
3989,8759.62716763448
3992,1788.40198906497
3995,2138.92961274646
4008,2133.99298623269
4013,1995.58091940293
4029,1610.75674799747
4035,3717.96937163837
4040,2066.98344747146
4048,799.860869155709
4060,2077.93312902728
4066,1248.85819650161
4075,867.823967457951
4079,2423.63834348154
4083,1131.59316712287
4091,1879.01774190365
4092,6666.53219123246
4093,2821.0825726996
4098,2966.61391058754
4108,1397.52552846188
4109,916.272471481059
4110,2737.8087913184
4116,2006.10472013092
4129,1860.28871751698
4130,4695.69668075086
4140,1922.22457678812
4146,1522.81112098114
4150,3799.97941816047
4151,7856.8962133777
4153,1430.64885312914
4169,5826.75639307342
4170,2129.02901953145
4179,1646.24621958318
4183,4077.6347612629
4188,3681.4707551075
4190,1575.58536953734
4193,1458.06788608365
4201,7788.25254976417
4205,1094.32708293776
4210,2373.25084966536
4226,2084.14924608477
4229,1728.93717819451
4241,2801.95506272392
4242,1265.7530495063
4257,3668.62878121137
4258,654.828806205937
4260,2662.98207813261
4263,5922.8317225794
4267,854.403070509994
4273,2052.50794931789
4274,1948.67562948431
4277,1325.94473511327
4281,1585.71827430434
4283,4637.22518827774
4293,2780.22888184371
4294,1379.84613881706
4305,4042.20119195621
4307,2981.48254804614
4318,1503.12628581404
4325,2066.58676180858
4327,4468.23305937286
4332,3224.46156676868
4335,4270.05990566867
4336,4069.11715948645
4337,712.526335304806
4339,4268.75562370314
4343,1455.39771451152
4346,954.330968379066
4348,1725.80600145468
4350,3532.40729898505
4358,2207.98886919446
4359,1876.21905535704
4363,1877.73235469675
4366,4156.05474633031
4374,1013.42416966779
4375,2274.15908410386
4377,1118.9865425396
4393,2963.24245782927
4395,2581.41238659502
4400,1035.46666531718
4402,5768.43823549588
4404,7244.48555763458
4415,2487.18840877274
4418,2252.96729358166
4422,1418.40503326498
4430,1419.32672411378
4432,1967.85560862809
4433,1072.56749720553
4435,5875.97726320944
4438,1743.64613301807
4444,2064.84411329259
4447,1882.8319971216
4451,5029.04563894617
4452,1902.59493378805
4457,1317.29746896947
4459,3550.40825057314
4469,1330.25618436548
4471,8101.1308682587
4486,1170.85554267424
4488,2316.71184161171
4510,1408.85708947306
4515,903.695288364304
4527,3504.4635607247
4530,1045.95775922406
4534,886.095080260959
4535,4197.14601125596
4536,1310.82798299773
4548,2735.35691549939
4549,1624.17914925759
4551,4806.48743619714
4556,2657.47616277995
4559,782.29495469409
4564,1237.99856136916
4570,4616.22576915946
4575,7500.41823411355
4584,3136.86893064356
4585,2578.04169863192
4591,1982.14500990753
4592,2729.71321019781
4593,2002.93431106515
4594,1143.64481615625
4598,1124.18490038896
4607,2442.14123215761
4608,981.928297940115
4620,2426.60249891563
4621,2952.08830171194
4625,2758.35945587732
4635,2737.68972093784
4638,4950.08831549669
4652,2721.98127851534
4657,2704.98654107575
4658,2131.50912592305
4666,5272.73327300947
4672,1437.786043862
4676,2919.91437585895
4680,1066.98501285812
4681,6256.91712140886
4683,3493.94708538954
4684,1115.86189302093
4689,2431.74888924795
4690,2664.46504346728
4692,1800.25102775956
4697,1759.88537757192
4700,1793.27192147228
4705,18316.1015848538
4721,1919.61028327841
4726,1967.43699483687
4729,896.716828090379
4731,5176.17870968453
4736,1984.21872604924
4739,1844.43868979591
4740,1952.83016729664
4753,1161.28271734685
4754,2896.02177553816
4755,5233.56306939639
4756,1135.64205667057
4759,1696.5025116445
4764,1237.69963110387
4771,2649.56933957512
4772,1753.29950634872
4776,800.356356763479
4780,2998.30543249198
4784,1589.88012416028
4786,1412.88973994882
4787,3175.65556438884
4789,1023.24736219885
4794,1882.22426472687
4800,1680.19035531957
4807,3057.61263509172
4813,8471.29015314766
4818,2143.64086895607
4823,10735.2573465543
4824,1921.58511724815
4829,2698.78744402285
4830,945.220102846875
4835,2397.91858314851
4844,1637.44343582317
4845,1717.06992537604
4846,2426.6475879228
4847,845.783663937665
4854,3032.65319681951
4857,3345.2760812983
4861,964.490075317339
4863,1448.77803418571
4866,2760.8376046789
4869,3947.19631242954
4871,1544.27979237742
4872,2129.10787116433
4875,2781.40434995923
4877,9726.75210588278
4878,939.318546544497
4885,1900.86115897628
4886,1680.99741864751
4888,4468.1262132203
4890,1193.95472477455
4896,1033.33061054422
4899,2431.04246655767
4913,716.829844093062
4916,2141.16348651268
4920,4074.80046872367
4925,2504.65206823632
4934,1925.67409778261
4941,2368.56911819556
4946,1723.67856760091
4954,2895.71176843254
4956,1330.75244926488
4958,4676.64272319998
4965,1212.14529723496
4966,1243.0224619749
4970,2380.2839151467
4977,1720.70887040643
4980,2628.73290103282
4984,1776.55151063789
4995,907.319948653673
4997,2740.69316881299
4999,2181.31304544161
5005,3622.78492592693
5011,1650.61178994
5015,2168.67905731464
5016,2466.80040257417
5019,2834.46905666626
5024,2096.72988259083
5030,2037.76632481659
5031,1613.07396502506
5034,1919.08680069862
5047,9889.56857483535
5048,2282.09986083621
5052,1241.52458702163
5061,2010.39664887839
5062,13894.4639100584
5067,3979.5796792983
5068,5027.14102580332
5077,1538.43252020524
5079,2036.68566404985
5090,3162.40855008023
5094,2372.73555218536
5103,1977.62444331125
5104,838.610595896066
5106,2159.26332338228
5107,2034.24995912997
5110,1141.5935813978
5114,1692.65671379962
5116,3802.39102111749
5121,5272.94204519798
5122,3064.19616577605
5124,901.57587943722
5132,4517.07115044447
5133,1743.60720769451
5138,1981.19729491663
5143,2653.86768347595
5153,1405.13376027406
5154,1946.31222640936
5155,875.612619218648
5160,1676.44026777367
5169,3871.87998487582
5172,3477.60924353773
5173,3333.56663773144
5179,1038.10164337857
5182,2895.04757201461
5187,1141.27375868974
5192,2714.13635087619
5211,1304.64578385531
5213,2941.83628975022
5219,1007.7837630796
5225,2760.56230918712
5226,1128.05863781043
5227,4390.48407659058
5228,2071.60827540705
5239,3926.70051332179
5241,1488.70042829056
5244,2238.4771613518
5248,4062.9697838358
5260,1180.19291436795
5266,1102.2418719642
5273,1780.96352575256
5280,7132.08262007911
5298,4612.94281433766
5300,1097.05976511349
5306,2660.34577217463
5307,1220.34905288803
5311,4563.14845792988
5316,1108.92431478643
5323,800.160326062316
5332,1753.41127824079
5336,1666.6806800271
5338,1016.59617480368
5342,3320.00876142203
5347,1083.82166977313
5355,4399.23492693576
5357,2006.03844810591
5362,1466.32276160859
5363,1220.9506006191
5364,945.342432083701
5366,2465.69812764135
5374,5278.54010763947
5375,798.258297802662
5379,2608.10505917079
5380,2474.64898218755
5383,809.854972462801
5385,1643.87165951768
5390,2056.98485940511
5393,4683.05564053248
5398,2157.24146824352
5411,2822.77138606538
5414,992.346204585726
5429,1435.04483764562
5432,8117.5660938707
5436,1224.80844593178
5437,4832.83569691218
5439,1073.65900487172
5440,3256.9232265719
5449,1327.85668080686
5458,1204.02775546626
5460,915.092498107357
5462,1115.41083247046
5463,2266.39424380566
5465,2500.17285854042
5467,3922.56634529651
5475,3024.42002895725
5483,1932.41812085689
5485,1331.25179573214
5489,1596.601931265
5493,2653.74112907754
5497,693.726806292135
5501,1465.07496803223
5506,1232.67171783582
5507,1570.17919325439
5510,2914.98211957603
5524,4739.5885030726
5531,1261.87217041688
5542,3760.55574155593
5543,2328.09850754529
5544,4954.29428197579
5552,1767.0148828789
5560,2499.64501761087
5563,3740.00151223698
5573,2699.73858773443
5579,969.587492321183
5584,2693.51343647605
5585,8448.95799742131
5594,1461.48771322783
5595,1985.99419163353
5597,1755.99965346849
5598,1421.94412666384
5604,1647.9223027225
5606,1450.21504494468
5610,1066.58030000345
5615,4429.06069537569
5631,1291.91959657702
5637,1500.00656865477
5646,1557.30997828471
5656,3210.93194116356
5658,10960.0852740847
5666,1474.56842891815
5668,2700.63748405108
5673,1402.85528981192
5680,1269.35133403197
5691,2573.48987958894
5692,6910.1113643236
5693,2085.77377185418
5697,3809.92518311329
5698,1661.99927916821
5700,2071.97225547505
5704,2037.51024743732
5705,1777.8252291835
5707,880.151003815879
5710,900.294435642898
5716,787.047976837296
5720,1629.64292942137
5722,2346.83948513024
5727,1833.77913812026
5733,1407.88538770928
5737,2433.08069163188
5742,3635.28817748284
5747,919.675725576862
5760,2939.14976814837
5774,1274.17966194743
5788,4750.37376553428
5796,1542.66198207893
5797,1401.30832735507
5800,2478.66814543072
5812,1385.60299845289
5814,983.22413146552
5818,1189.32290506808
5819,3202.2836552135
5823,4967.61777995465
5826,2638.39360165066
5830,1684.85367818603
5831,1391.80204183547
5846,2465.16050490491
5864,2324.42202392835
5869,646.504140798634
5870,3623.79491595335
5879,1543.2869805511
5883,9782.71657998006
5886,1176.1224880965
5889,4968.52465280066
5904,1829.53592791903
5905,1033.52234534981
5910,3256.10901808508
5911,2135.17744907482
5914,1807.48908163493
5915,1703.64561155275
5920,1029.51447861272
5925,1717.42829789724
5926,1596.52054788519
5934,2846.4705598445
5939,3129.77997311824
5941,1041.46601823137
5943,1075.75418569062
5949,3366.10676016745
5961,1600.33238539219
5965,4367.83236107652
5966,2490.8671213576
5969,750.235603112148
5970,2567.44470341864
5978,3188.6703680164
5979,2588.79097235341
5983,1295.46231323602
5985,6249.21831201778
5989,1146.0861754552
5997,1534.33240635422
6004,2098.47185704381
6010,3744.20461321069
6013,1451.11391101985
6019,1515.16681827362
6020,1185.94571446811
6032,1178.41514228827
6036,4717.58189833318
6037,5328.263613172
6039,1776.94268402099
6050,1613.49504539981
6051,1532.77339653911
6053,4343.98352076076
6057,1584.26876382732
6059,1280.75979751515
6067,4480.73756403474
6068,1630.64738547574
6075,1582.74562139995
6078,806.688548495002
6079,4749.67037990692
6080,3490.07401254463
6082,4042.09196004785
6084,1175.00939029937
6091,2631.4737321155
6092,1265.46022896692
6093,5322.21974837257
6096,1864.94869603827
6102,1736.11104204446
6105,1651.83260760515
6116,1782.07657361803
6122,956.513273553225
6126,933.121005406309
6131,3765.09083240807
6140,4972.49902598616
6141,1194.06107913713
